,ERR4301269,ERR4303136,ERR4303137,ERR4303138,ERR4303139,ERR4303140,ERR4303147,ERR4303148,ERR4303149,ERR4303150,ERR4303151,ERR4303152,ERR4303154,ERR4303155,ERR4303156,ERR4303157,ERR4303158,ERR4303159,ERR4303160,ERR4303161,ERR4303162,ERR4303163,ERR4303164,ERR4303165,ERR4303169,ERR4303170,ERR4303171,ERR4303172,ERR4303194,ERR4303195,ERR4303196,ERR4303197,ERR4303198,ERR4303199,ERR4303200,ERR4303201,ERR4303202,ERR4303216,ERR4303217,ERR4303218,ERR4303219,ERR4303221,ERR4303222,ERR4304397,ERR4304450,ERR4304451,ERR4304452,ERR4304454,ERR4304455,ERR4304456,ERR4304504,ERR4304505,ERR4304580,ERR4304669,ERR4304808,ERR4336989,ERR4647691,ERR4647692,ERR4647693,ERR4647694,ERR4647695,ERR4647696,ERR4647697,ERR4647698,ERR4647699,ERR4647712,ERR4647713,ERR4647716,ERR4835842,ERR4835843,ERR4835845,ERR4835846,ERR4835847,ERR4835848,ERR4835849,ERR4835850,ERR4835851,ERR4835852,ERR4835853,ERR4835854,ERR4835855,ERR4835856,ERR4835857,ERR4835858,ERR4835859,ERR4835860,ERR4835861,ERR4835862,ERR4835863,ERR4835864,ERR4835866,ERR4835867,ERR4835868,ERR4835869,ERR4835870,ERR4835871,ERR4835932,ERR4835933,ERR4835934,ERR4835935,ERR4835989,ERR4835990,ERR4835991,ERR4835992,ERR4835993,ERR4835994,ERR4835995,ERR4835996,ERR4836027,ERR4836028,ERR4836036,ERR4836037,ERR4836884,ERR4836885,ERR4836886,ERR4836887,ERR4836888,ERR4836889,ERR4836908,ERR4836909,ERR4836910,ERR4836911,ERR4836912,ERR4836913,ERR4836914,ERR4836915,ERR4836916,ERR4836917,ERR4836918,ERR4836919,ERR4836920,ERR4836921,ERR4836922,ERR4836923,ERR4836924,ERR4836925,ERR4836926,ERR4836927,ERR4836928,ERR4836929,ERR4836930,ERR4836932,ERR4836933,ERR4836934,ERR4836935,ERR4836936,ERR4836937,ERR4836938,ERR4836939,ERR4836940,ERR4836941,ERR4836942,ERR4836944,ERR4836945,ERR4836946,ERR4836947,ERR4836948,ERR4836949,ERR4836950,ERR4836951,ERR4836953,ERR4836954,ERR4836956,ERR4836957,ERR4836958,ERR4836959,ERR4836960,ERR4836961,ERR4836962,ERR4836963,ERR4836964,ERR4836965,ERR4836966,ERR4968552,ERR4968553,ERR4968554,ERR4968555,ERR4968556,ERR4968557,ERR4968558,ERR4968559,ERR4968560,ERR4968562,ERR4968563,ERR4968564,ERR4968565,ERR4968566,ERR4968567,ERR4968568,ERR4968569,ERR4968570,ERR4968571,ERR4968572,ERR4968574,ERR4968575,ERR4968576,ERR4968577,ERR4968578,ERR4968579,ERR4968580,ERR4968581,ERR4968582,ERR4968584,ERR4968585,ERR4968586,ERR4968587,ERR4968588,ERR4968589,ERR4968590,ERR4968592,ERR4968593,ERR4968594,ERR4968595,ERR4968596,ERR4968597,ERR4968598,ERR4968599,ERR4968600,ERR4968601,ERR4968602,ERR4968603,ERR4968604,ERR4968605,ERR4968606,ERR4968608,ERR4968671,ERR4968673,ERR4968678,ERR4968681,ERR4968687,ERR4968704,ERR4968705,ERR4968711,ERR4968712,ERR4969053,ERR4969151,ERR4992195,ERR4992208,ERR4993373,ERR4993378,ERR4993381,ERR4993382,ERR4993662
ERR4836926_bin.22,8575,0,33267,0,0,0,0,31193,0,0,0,0,0,0,0,0,0,33618,0,0,89383,0,0,0,0,0,0,45890,0,0,0,55987,0,0,0,0,106647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,49184,0,0,0,0,0,0,0,0,0,0,0,0,0,64431,50901,202764,0,0,63662,20295,0,0,0,0,36570,29956,58092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100430,31205,0,446554,11794,0,0,0,0,0,0,15425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,197077,0,79451,0,0,0,0,0,0,0,0,17762,0,17618,0,0,0,0,0,0,0,0,0,15640,0,0,0,0,56183,0,0,0,12618,0,0,0,0,0,0,0,0,84127,0,36287,0,0,0,0,0,0,208005,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,200188,0,0,59214,0,0,0,155108
ERR4303219bin.59,47705,0,10302,0,0,0,11250,9177,4967,0,0,0,0,11985,0,0,0,23421,0,0,0,0,0,31613,0,68010,0,0,70837,0,61510,6677,0,0,79063,0,25130,0,9774,68753,664841,0,7831,0,0,0,138151,26114,215974,56212,142431,13868,0,14640,6440,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78827,0,0,0,0,0,0,0,0,0,0,0,0,9978,0,46020,0,0,16162,0,0,0,0,0,0,4388,0,0,0,0,0,0,0,0,19546,24469,0,159775,0,0,9515,0,0,14312,0,0,0,6333,0,0,0,0,0,0,0,30682,0,0,7167,0,35768,30026,20849,0,0,564653,6007,11089,0,0,0,0,0,0,0,4285,0,0,5973,0,0,0,0,0,82194,0,0,0,0,0,0,10615,0,0,0,0,17721,93404,42184,0,27595,24781,0,0,0,35077,0,20151,0,0,6057,0,0,0,15786,0,0,0,0,9997,0,0,0,10387,31669,4424,0,7714,0,0,0,17001,14948,0,0,0,0,78658,0,6910,0,101022,0,0,0,0,0,4145,0,0,0,0,0,6900,0,0,8213,113436,91719,0,28153,0,8541,0,66685,0,0,5770,0,40596,9754,0
ERR4303151bin.35,100252,0,446162,0,0,0,2226756,188777,624299,0,2532812,1006196,0,3452396,98021,0,843644,0,744448,1548220,307695,0,0,266237,0,5740632,0,0,4617884,0,0,1204756,222287,0,9745947,77017,851596,2408975,1662161,3246964,835893,758900,5053094,5719023,0,0,11379353,0,8710405,1959150,8684178,2154367,2424998,1135410,2601289,0,0,0,0,0,74389,0,0,0,0,0,0,0,206097,0,0,890291,209268,320383,46630,1019174,10411,464869,1806256,0,0,0,1727104,1514406,1874365,2631895,1282984,4718823,0,1717543,829808,174318,141275,0,653246,74503,176855,44311,916092,21957,19037,0,0,629943,0,38336,512885,225215,187895,58301,274605,1618297,157301,0,439428,329105,1027640,498796,540445,0,0,0,16502,0,50069,0,0,0,0,0,0,0,0,228186,212778,42040,2066760,35821,0,0,0,64795,0,33050,285948,0,231979,207859,0,0,74464,0,0,28042,0,248725,0,0,576946,19701,0,14305,520057,26384,0,86121,19839,642476,1127428,0,0,0,155659,0,300242,0,107862,68432,173275,0,174732,196495,0,0,58978,0,67948,97717,234907,139971,0,0,101028,0,1975054,99257,0,0,0,372139,19587,0,0,176382,0,72029,0,0,816292,10608,538541,16817,3130106,0,1373341,0,403520,123095,178791,6830789,0,36750,0,185798,4938579,0,15257,0,0,3032871,195054,3790072,23021,578091,0,3292322,0,5255938,191068,16638,3429074,2341247,1465886
ERR4303165bin.63,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,413686,0,0,0,0,0,0,0,0,19837,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,54706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122380,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,180565,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17131,506940,0,0,0,0,0,212750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR4993373_bin.5,0,0,0,0,0,0,190337,0,0,0,0,0,0,0,0,0,0,47227,0,41519,0,0,38465,0,0,0,0,0,0,0,0,0,56521,0,55207,0,0,0,0,0,0,0,0,34188,0,188254,0,40786,0,253051,0,513098,0,39633,0,2653321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44446,0,0,0,0,118676,0,0,0,0,0,0,0,0,14918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72354,168749,0,0,0,0,0,0,30082,0,0,0,0,0,0,146806,0,13795,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,967918,15295,0,0,0,0,0,0,0,0,47521,0,0,0,0,0,12963,0,0,144540,0,0,0,0,0,0,0,0,0,0,0,0,18555,0,0,0,0,0,0,45930,0,0,0,0,0,0,71191,0,0,0,0,0,0,0,0,0,0,0,0,110614,0,0,0,0,63990,0,0,439882,0,0,0,0
ERR4969053_bin.48,0,0,0,0,0,0,0,16788,13832,0,51264,0,31799,21423,0,137678,0,36153,0,42223,27369,19827,0,0,0,0,206683,26487,0,44245,0,0,0,51101,0,293283,0,28362,0,22775,89823,0,17504,42818,40553,0,52614,18817,74204,0,56385,31021,17655,0,50128,38996,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,59741,0,0,0,0,27855,0,0,28327,0,0,99760,16049,0,0,0,25737,0,0,0,0,15244,0,43652,0,0,0,0,0,0,18577,24665,0,0,0,19468,0,0,0,0,15574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12899,0,0,0,0,0,0,0,0,32290,0,0,0,0,0,15561,0,0,0,13617,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20044,14933,19473,0,0,0,0,0,0,0,0,0,0,0,19735,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13644,0,0,0,0,0,0,26984,0,0,0,0,14851,0,0,13148,138203,20756,0,0,0,0,0,0,0,0,0,0,0,0,0,53054,0,0,463028,32649,0,0,0,98088,53109,23080,27536
ERR4304452bin.8,0,0,0,0,0,0,10681,12078,12877,0,0,0,0,16344,0,0,0,0,0,54913,0,0,0,0,0,11057,0,0,110354,0,0,0,17834,0,0,0,0,0,0,0,0,0,0,0,0,0,421444,0,14685,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12109,0,0,67946,0,0,0,0,0,9124,0,0,0,0,93964,0,23675,30732,0,0,0,0,0,0,0,0,0,0,0,0,25262,0,0,0,0,0,0,0,22438,0,0,0,0,55927,0,0,0,0,0,0,48669,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13030,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37932,0,0,0,52620,0,0,0,0,105596,0,0,0,0,0,0,0,0,0,0,0,161065,0,0,0,0,0,13382,23775,0,235621,91637,0
ERR4304452bin.7,3601,0,0,10974,0,0,0,7908,0,0,0,0,0,0,7458,0,0,0,0,9100,0,0,0,0,0,22036,0,0,0,0,31743,64466,0,0,38433,0,16321,0,0,0,0,0,0,23177,0,0,126314,4294,0,28558,0,0,0,0,0,24272,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6822,0,0,0,65189,10352,0,0,0,0,6951,0,0,0,0,0,0,0,0,0,17401,0,0,0,0,31461,0,0,0,0,0,16152,0,0,0,0,0,0,0,0,0,0,0,0,0,6651,9008,10724,79112,0,0,0,0,0,21434,0,0,0,0,0,26048,0,0,0,3188,27445,0,0,0,0,0,0,0,0,0,0,8202,0,5829,0,0,32704,0,0,0,5352,25929,0,0,0,0,0,0,0,0,0,0,0,0,7111,0,3448,0,0,0,0,0,0,5772,0,0,21405,0,0,0,0,0,0,0,0,0,0,3529,0,3097,0,0,0,0,0,0,0,14178,0,0,0,0,0,4568,0,0,0,0,0,0,45603,0,0,0,0,0,0,0,0,0,0,41879
ERR4303200bin.10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6657,0,174849,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
ERR4835869_bin.47,12535,263238,57298,125683,0,135690,36464,237499,7754,144880,29136,10316,9083,151559,85251,141767,451220,39578,71230,109965,24180,76844,118355,173575,251117,109020,0,28927,102206,358468,62204,11793,128115,452511,44800,63863,52438,65474,30590,4345658,81335,294670,138552,37502,2830195,253883,45567,474643,88326,207658,625648,236507,338625,12502,121324,783185,14172,201111,406226,213891,193274,460338,139729,1047394,765211,261867,1743272,2768997,0,20131,0,11840,14341,0,5538,29742,9526,0,42965,41793,0,43523,12082,8097,60666,96128,38700,87616,86703,7867,25958,28124,95389,117388,44996,13307,17312,223053,18169,61822,36203,80913,19508,15898,17434,7003,59472,170711,66738,32386,16029,110998,41017,54463,229456,136540,103599,115890,49714,5517,5325,0,15020,12557,6979,0,0,0,34552,49825,16677,17301,14279,82148,6368,59043,16456,51951,0,66842,11464,10290,45809,66602,120648,39334,21031,327028,64868,11036,47559,105762,405408,227220,78553,107179,189539,149200,102043,253567,91215,13499,188397,178702,109682,116399,68536,12150,64304,179317,78765,24018,415926,0,0,13605,6713,19283,29177,0,16341,0,9864,81854,82533,0,9845,29767,15100,105839,27608,8200,15328,73644,0,0,38425,26956,39251,20385,20957,69849,44106,17055,97327,17461,30102,130919,66537,5322,88082,1071144,34621,324335,32033,41824,82010,87281,53810,61044,44675,171468,67423,123998,109630,77802,562185,66877,48360,0,56240,404500,301588,287251,822196,37635,32915,181559,18609,620361,183679,133040,395588
ERR4304452bin.4,0,0,0,0,0,0,0,0,0,0,0,0,0,26107,0,0,0,0,0,30193,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8612,0,0,0,0,0,0,25563,0,0,276017,7074,22955,0,0,0,0,5752,0,17619,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,28134,12816,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29524,24638,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3863,0,0,0,0,0,0,0,0,5222,0,0,0,6419,0,0,0,0,0,0,0,0,28350,7539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7918,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6456,0,0,0,43076,0,26841,0,0,0,12384,0,0,14025,0,0
ERR4836956_bin.17,0,0,0,344438,0,0,8221,0,0,0,0,0,0,0,206125,0,154983,0,0,0,0,0,285996,0,0,0,0,0,0,0,0,0,419655,0,0,0,0,0,368604,0,0,1514644,0,0,0,0,0,628441,0,3704519,0,819994,4277293,0,0,885108,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162768,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8311,0,12715,131232,19467,0,48973,0,68379,331892,0,289645,115815,0,0,84632,0,0,38028,0,1038230,258285,0,53820,232917,0,90879,212898,61063,212376,257607,377471,0,0,0,188388,110048,468908,231239,0,0,0,930363,0,318339,545288,0,0,2266753,594340,77409,290727,916981,13212,0,34891,0,71892,0,0,0,0,0,0,0,195787,191633,74365,203469,145861,0,0,168579,137434,0,0,125117,411399,99611,0,0,14853,74251,107298,0,0,0,0,0,0,0,8558,0,0,0,0,0,0,634288,0,0,0,0,503447,0,250166,0,513618,0,0,0,0,0,1166190,0,0,0,73628,0,0,0,0,0
ERR4969053_bin.41,0,19151,28383,66370,38419,0,25661,69077,13578,0,54893,171059,0,166727,78303,353673,50744,210790,173264,455133,172355,124756,222205,114003,0,66778,458354,54422,116136,103904,62525,52294,90051,629887,149355,0,71297,61447,132684,296764,542375,1226397,268971,194019,401900,553845,190146,155311,213150,168630,43437,280927,117702,11921,231046,363384,0,0,0,0,0,0,0,0,0,0,0,0,0,31372,0,22758,39805,0,31793,0,0,0,0,40128,0,113358,22559,22386,169764,14993,24306,48344,65534,42118,19676,11807,150115,84299,26908,0,38865,97785,30089,0,83816,0,78525,18743,98601,61688,65688,18980,37554,74195,21530,67931,11475,30474,23774,40832,48905,60110,46915,0,0,0,0,0,0,0,10755,16140,9923,20478,28911,9312,33954,13518,66130,17881,51894,10438,27583,0,37626,11251,38746,0,30588,42172,56159,124763,334268,22440,69409,20817,0,0,39431,47918,93002,0,19994,0,0,0,45505,62294,80121,0,0,33886,95608,120355,171014,133958,64750,0,0,15110,60180,12679,24723,8975,0,23763,47883,0,0,18436,0,14642,18410,9463,44613,22209,60158,26539,25615,16956,39922,11816,56490,20866,64741,24399,10300,11688,155344,0,106836,0,80972,78586,34508,17263,63262,293454,29745,113693,65646,42213,30094,18422,124017,0,339318,42513,42780,138490,62768,27628,41947,114426,122342,154017,516676,113013,766812,151738,0,30092,86441,0,149831,98204,146034
ERR4835866_bin.35,0,0,0,5002,0,0,0,87665,0,0,6284,0,0,4885,0,0,24542,0,0,5051,0,0,4110,0,0,124495,0,0,64648,0,106835,69314,0,0,88815,0,0,0,0,0,0,0,13860,197909,0,0,11218,19073,12116,294608,0,0,0,0,0,10941,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82324,26087,0,0,0,0,10447,0,0,0,0,0,20577,11743,85986,0,78187,21400,248275,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,75911,24055,21863,0,5165,29052,0,0,0,73414,0,64582,0,0,0,0,0,0,0,0,0,0,0,0,0,32620,67008,6662,23738,0,95973,43879,0,0,0,14743,0,0,0,0,0,0,14702,0,8821,0,0,0,0,0,0,0,69782,0,0,0,42506,0,0,0,0,12969,52757,3747,0,4312,0,0,0,0,0,0,21903,0,11076,0,0,0,0,28336,8875,9145,6208,38401,0,0,0,0,30908,70220,0,7321,0,63398,0,0,0,25366,0,3159,0,0,91815,0,0,0,40190,0,75353,0,0,0,40935,9076,0,0,0,131073,0,0,0,448038,402258,31869,84008,9582,0,5715,0,43810,0,39694,7116,0,106169,45367,77702
ERR4303165bin.17,0,55686,66665,47405,0,83443,50399,48178,0,0,163584,260044,0,93665,42659,0,46207,152874,0,370727,232219,1000858,126917,851833,0,61085,128612,67758,318071,1454156,74871,141700,852702,0,395640,0,150811,54238,137887,101683,548288,383622,175742,84588,110943,165196,218248,331427,360376,2034288,1576010,243141,733348,21649,97328,601239,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14585,56525,0,76800,0,0,0,0,0,0,74618,19768,63977,130009,0,15178,124403,301951,0,24204,56247,66110,28284,14880,0,39933,81964,50578,122775,197235,33884,57094,22320,78967,41901,78174,0,28172,63948,0,161640,62942,68197,25422,48315,139188,39110,28642,0,0,0,0,21215,0,0,48838,0,22520,29761,55473,0,153794,40973,18779,39984,40472,0,14607,25645,0,12358,45577,0,49887,45363,184637,421680,128955,40691,23750,61401,974713,0,472626,304496,0,62691,0,591101,208481,97802,30381,180881,0,0,0,92183,75480,248879,168898,179479,66122,0,0,11746,18831,14943,0,0,0,23200,36735,123558,0,37446,0,17387,0,0,318172,64267,27718,198481,0,0,113292,0,0,28623,0,0,0,146008,31492,0,63167,35959,0,49749,45372,181451,145362,0,18848,23700,0,41195,230938,169465,228395,0,0,180233,26705,74900,234238,29143,64671,41462,48689,354287,92810,335904,0,0,0,33097,44567,207835,46689,218385,83369
ERR4968565_bin.23,68047,0,0,0,0,0,0,0,0,0,113863,0,0,11725,24527,0,13421,0,0,40121,0,0,18694,91283,0,0,0,0,0,0,0,179359,90659,0,0,0,0,0,51521,0,0,0,0,0,0,0,12471,45844,430183,26977,0,290020,0,76161,0,379415,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150119,0,0,0,0,0,0,0,0,0,32241,0,512497,0,0,0,0,0,0,0,0,0,0,0,42718,0,0,0,0,0,0,67499,140157,0,6861,0,23639,0,0,0,6680,0,0,96580,0,71794,0,0,0,9621,0,0,0,0,0,24200,0,0,20866,0,18212,77604,25752,41745,25016,0,0,0,0,0,50036,0,40938,0,0,0,95108,0,0,0,0,0,634902,0,0,0,57197,0,33826,0,0,13020,0,0,65721,0,0,0,7929,351694,36757,15895,0,0,0,0,8163,47764,0,0,30647,149434,86757,87269,0,0,0,88799,0,0,0,0,0,0,0,0,0,0,0,55978,0,0,23625,156426,0,0,0,28500,0,71752,0,78362,0,0,0,73609,0,318521,0,114624,0,0,0,0,194036,7631,0
ERR4303158bin.61,0,0,0,0,0,0,0,0,109090,0,9176,0,0,0,0,0,113770,0,0,0,23635,0,27192,0,0,23673,0,0,0,0,0,0,8246,0,0,0,0,0,0,14546,0,0,369118,1724640,0,0,0,26684,0,0,0,48154,0,0,53884,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,34808,0,0,0,0,0,0,9520,0,0,0,0,0,6797,0,0,0,0,0,0,5223,0,0,0,0,30333,0,27630,0,0,0,0,0,0,0,9658,0,0,0,9259,6747,0,0,0,0,0,0,0,0,0,0,26538,0,0,0,0,0,0,0,0,0,0,71558,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7232,14036,0,0,0,0,0,5276,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26126,0,0,0,0,10362,0,0,0,21177,0,0,0,0,0,11715,0,0,0,0,0,0,0,0,0,0,10931,0,0,0,0,0,0,0,53264,0,0,0,0,0,7341,23777,0,0,0,26052,0,0,0,0,0,44325,0,33727,0,0,0,0,5379
ERR4835991_bin.6,0,0,0,0,0,0,11022,27271,0,0,0,0,0,0,0,0,0,84113,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30701,0,0,0,0,0,0,0,0,28350,32816,0,18790,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14421,0,0,0,0,0,112848,0,0,0,0,12327,0,0,0,25141,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11249,0,0,0,12182,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12732,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,37715,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24554,0
ERR4969053_bin.15,0,216985,0,0,0,0,18335,11767,0,95707,97664,98479,0,44443,47125,0,14674,20551,32090,0,0,0,0,0,0,0,19677,0,228698,0,17590,104146,15216,100773,205917,128340,106783,38662,172156,0,72330,0,37933,60902,0,0,24568,308342,0,0,0,0,0,0,81228,148179,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8565,157137,0,0,10940,0,85922,11508,15682,16977,55569,0,29024,27293,0,0,0,0,11645,226511,0,36391,0,88679,9536,0,32016,26262,0,10065,0,35325,0,66057,0,22415,11770,0,0,0,31217,0,0,0,0,0,0,0,0,15071,31677,0,0,0,0,0,18267,0,0,0,0,0,0,0,0,0,0,0,72382,0,120801,0,0,0,0,0,0,0,19515,38958,149427,0,0,0,61030,0,0,0,0,9073,0,27695,0,38404,25863,0,0,0,16179,0,0,0,0,0,119826,0,0,0,0,0,0,0,0,0,0,63069,0,0,15487,0,14768,65167,34577,0,0,9956,0,0,0,0,0,0,0,0,10279,0,0,53449,0,45069,13087,42372,0,0,0,14130,0,93194,15659,0,0,0,23944,0,22988,0,453473,13390,0,28885,10887,0,47011,85840,479263
ERR4835866_bin.39,0,0,0,0,0,0,0,35932,0,0,0,0,0,115772,0,0,0,0,0,37401,0,0,0,0,0,0,0,0,0,0,0,49311,84864,0,0,0,0,0,0,0,0,0,0,0,572917,0,0,26526,0,0,0,208081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48611,0,0,0,0,0,21908,0,0,0,0,0,0,27347,0,0,0,0,156763,0,0,0,0,0,19742,0,0,0,0,0,0,359443,0,72380,0,118826,0,0,27930,0,0,0,138590,0,0,0,0,0,0,0,0,0,0,0,0,0,14173,0,0,0,0,15010,0,0,101177,0,0,0,0,0,0,0,134500,0,0,0,0,16611,0,0,0,0,0,18245,16413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70980,0,0,0,0,0,0,0,19207,0,0,0,0,0,0,0,0,0,0,0,0,0,30197,0,0,0,0,0,0,0,0,0,0,0,89680,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67947,0,0,0,80871,0,69892,24065,0,0,0,499209
ERR4993373_bin.50,0,0,0,0,0,0,51557,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1318780,0,0,0,0,0,0,0,0,0,22670,0,0,0,0,0,0,0,0,10391,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7092,3708,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6150,5860,0,0,0,0,0,0,0,0,0,4563,0,11063,0,0,0,0,0,0,8970,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5299,45323,0,15783,580787,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2887618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10832,0,0,0,0,0,336700,0,0,0,0,560906,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5854,0,0,0,0,0,3993,0,0,4769,0,0,0,0,0,1599346,0,2216374,0,0,136052,0,0,0,0
